Unnamed: 0,FLIGHTDATE,FLIGHTNO,ORIGIN,DEST,DEPARTUREDATE_ZULU,ARRIVALDATE_ZULU,ORIGINOBSERVATIONTIME,DESTOBSERVATIONTIME,OUT_ZULU,IN_ZULU,DEST_STATION,ORIGIN_STATION
3513,20190226,781,EWR,DFW,2019-02-27 01:45:00+00:00,2019-02-27 05:45:00+00:00,2019-02-27 01:51:00+00:00,2019-02-27 05:23:00+00:00,2019-02-27 01:40:00+00:00,2019-02-27 05:21:00+00:00,72259003927,72502014734
3656,20190227,634,LAS,IAH,2019-02-27 09:00:00+00:00,2019-02-27 11:53:00+00:00,2019-02-27 09:56:00+00:00,2019-02-27 11:53:00+00:00,2019-02-27 09:00:00+00:00,2019-02-27 11:43:00+00:00,72243012960,
3692,20190227,2352,LAX,IAH,2019-02-27 08:55:00+00:00,2019-02-27 11:55:00+00:00,2019-02-27 08:22:00+00:00,2019-02-27 11:53:00+00:00,2019-02-27 08:52:00+00:00,2019-02-27 11:50:00+00:00,72243012960,72295023174
3627,20190227,1459,POS,IAH,2019-02-27 04:55:00+00:00,2019-02-27 11:02:00+00:00,2019-02-27 04:00:00+00:00,2019-02-27 11:53:00+00:00,2019-02-27 04:50:00+00:00,2019-02-27 10:44:00+00:00,72243012960,
3494,20190226,63,GRU,IAH,2019-02-27 01:30:00+00:00,2019-02-27 11:50:00+00:00,,2019-02-27 11:53:00+00:00,2019-02-27 01:32:00+00:00,2019-02-27 11:31:00+00:00,72243012960,83075099999
3714,20190227,1006,BOG,IAH,2019-02-27 06:14:00+00:00,2019-02-27 11:24:00+00:00,2019-02-27 06:00:00+00:00,2019-02-27 11:53:00+00:00,2019-02-27 06:05:00+00:00,2019-02-27 10:56:00+00:00,72243012960,80222099999
3524,20190226,1204,SFO,IAH,2019-02-27 07:30:00+00:00,2019-02-27 11:13:00+00:00,2019-02-27 07:56:00+00:00,2019-02-27 11:53:00+00:00,2019-02-27 08:01:00+00:00,2019-02-27 11:24:00+00:00,72243012960,72494023234
3531,20190226,2364,LAX,IAH,2019-02-27 07:55:00+00:00,2019-02-27 11:03:00+00:00,2019-02-27 07:53:00+00:00,2019-02-27 11:53:00+00:00,2019-02-27 07:48:00+00:00,2019-02-27 10:40:00+00:00,72243012960,72295023174
3540,20190226,128,GIG,IAH,2019-02-27 01:05:00+00:00,2019-02-27 11:40:00+00:00,2019-02-27 01:00:00+00:00,2019-02-27 11:53:00+00:00,2019-02-27 01:01:00+00:00,2019-02-27 11:27:00+00:00,72243012960,
3497,20190226,818,EZE,IAH,2019-02-27 01:20:00+00:00,2019-02-27 11:45:00+00:00,2019-02-27 01:00:00+00:00,2019-02-27 11:53:00+00:00,2019-02-27 01:14:00+00:00,2019-02-27 11:34:00+00:00,72243012960,87576099999
3648,20190227,1036,UIO,IAH,2019-02-27 06:35:00+00:00,2019-02-27 11:50:00+00:00,,2019-02-27 11:53:00+00:00,2019-02-27 06:59:00+00:00,2019-02-27 11:56:00+00:00,72243012960,
3653,20190227,1920,AUS,IAH,2019-02-27 11:45:00+00:00,2019-02-27 12:35:00+00:00,2019-02-27 11:16:00+00:00,2019-02-27 12:53:00+00:00,2019-02-27 11:37:00+00:00,2019-02-27 12:28:00+00:00,72243012960,72254013904
3647,20190227,2112,SEA,IAH,2019-02-27 08:10:00+00:00,2019-02-27 12:22:00+00:00,2019-02-27 08:53:00+00:00,2019-02-27 12:53:00+00:00,2019-02-27 08:03:00+00:00,2019-02-27 12:16:00+00:00,72243012960,72793024233
3640,20190227,1197,SFO,IAH,2019-02-27 08:49:00+00:00,2019-02-27 12:24:00+00:00,2019-02-27 08:56:00+00:00,2019-02-27 12:53:00+00:00,2019-02-27 10:12:00+00:00,2019-02-27 13:37:00+00:00,72243012960,72494023234
3503,20190226,846,SCL,IAH,2019-02-27 02:20:00+00:00,2019-02-27 12:00:00+00:00,2019-02-27 02:00:00+00:00,2019-02-27 12:53:00+00:00,2019-02-27 02:12:00+00:00,2019-02-27 11:08:00+00:00,72243012960,85574099999
3552,20190227,855,LIM,IAH,2019-02-27 06:30:00+00:00,2019-02-27 12:55:00+00:00,,2019-02-27 12:53:00+00:00,2019-02-27 06:45:00+00:00,2019-02-27 12:57:00+00:00,72243012960,
3699,20190227,468,MSY,IAH,2019-02-27 11:33:00+00:00,2019-02-27 12:45:00+00:00,2019-02-27 11:53:00+00:00,2019-02-27 12:53:00+00:00,2019-02-27 11:23:00+00:00,2019-02-27 12:33:00+00:00,72243012960,72231012916
3621,20190227,2108,SAT,IAH,2019-02-27 11:45:00+00:00,2019-02-27 12:42:00+00:00,2019-02-27 11:51:00+00:00,2019-02-27 12:53:00+00:00,2019-02-27 11:39:00+00:00,2019-02-27 12:33:00+00:00,72243012960,72253012921
3507,20190226,252,HNL,IAH,2019-02-27 06:35:00+00:00,2019-02-27 13:56:00+00:00,2019-02-27 06:53:00+00:00,2019-02-27 13:53:00+00:00,2019-02-27 06:31:00+00:00,2019-02-27 13:21:00+00:00,72243012960,
3546,20190227,1011,CUN,IAH,2019-02-27 11:30:00+00:00,2019-02-27 13:53:00+00:00,2019-02-27 11:45:00+00:00,2019-02-27 13:53:00+00:00,2019-02-27 11:52:00+00:00,2019-02-27 13:56:00+00:00,72243012960,76595099999
3674,20190227,1038,IAH,AUS,2019-02-27 13:50:00+00:00,2019-02-27 14:47:00+00:00,2019-02-27 13:53:00+00:00,2019-02-27 14:23:00+00:00,2019-02-27 13:47:00+00:00,2019-02-27 15:04:00+00:00,72254013904,72243012960
3628,20190227,754,MIA,IAH,2019-02-27 11:40:00+00:00,2019-02-27 14:32:00+00:00,2019-02-27 11:53:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 11:36:00+00:00,2019-02-27 14:34:00+00:00,72243012960,72202012839
3626,20190227,1414,MFE,IAH,2019-02-27 13:20:00+00:00,2019-02-27 14:33:00+00:00,2019-02-27 13:53:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 13:11:00+00:00,2019-02-27 14:31:00+00:00,72243012960,
3631,20190227,527,RSW,IAH,2019-02-27 12:00:00+00:00,2019-02-27 14:34:00+00:00,2019-02-27 12:53:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 11:51:00+00:00,2019-02-27 14:40:00+00:00,72243012960,72210812894
3634,20190227,2092,BWI,IAH,2019-02-27 11:00:00+00:00,2019-02-27 14:35:00+00:00,2019-02-27 11:54:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 10:52:00+00:00,2019-02-27 14:21:00+00:00,72243012960,72406093721
3643,20190227,2113,PHL,IAH,2019-02-27 11:00:00+00:00,2019-02-27 14:51:00+00:00,2019-02-27 11:54:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 10:49:00+00:00,2019-02-27 14:23:00+00:00,72243012960,72408013739
3614,20190227,2037,EWR,IAH,2019-02-27 11:00:00+00:00,2019-02-27 14:55:00+00:00,2019-02-27 11:51:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 10:57:00+00:00,2019-02-27 14:45:00+00:00,72243012960,72502014734
3597,20190227,551,DCA,IAH,2019-02-27 11:10:00+00:00,2019-02-27 14:38:00+00:00,2019-02-27 11:52:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 11:07:00+00:00,2019-02-27 14:39:00+00:00,72243012960,72405013743
3608,20190227,1244,TUS,IAH,2019-02-27 12:30:00+00:00,2019-02-27 14:51:00+00:00,2019-02-27 12:53:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 12:26:00+00:00,2019-02-27 14:45:00+00:00,72243012960,
3630,20190227,1192,DEN,IAH,2019-02-27 12:30:00+00:00,2019-02-27 14:50:00+00:00,2019-02-27 12:23:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 12:24:00+00:00,2019-02-27 14:58:00+00:00,72243012960,72565003017
3719,20190227,319,CLE,IAH,2019-02-27 11:30:00+00:00,2019-02-27 14:51:00+00:00,2019-02-27 11:51:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 11:23:00+00:00,2019-02-27 14:25:00+00:00,72243012960,72524014820
3661,20190227,1768,MCO,IAH,2019-02-27 12:19:00+00:00,2019-02-27 14:52:00+00:00,2019-02-27 12:53:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 12:08:00+00:00,2019-02-27 14:41:00+00:00,72243012960,72205012815
3662,20190227,2034,OMA,IAH,2019-02-27 12:00:00+00:00,2019-02-27 14:42:00+00:00,2019-02-27 12:52:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 11:55:00+00:00,2019-02-27 14:36:00+00:00,72243012960,72550014942
3680,20190227,2043,ORD,IAH,2019-02-27 12:00:00+00:00,2019-02-27 14:50:00+00:00,2019-02-27 12:00:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 11:55:00+00:00,2019-02-27 14:37:00+00:00,72243012960,72530094846
3682,20190227,1847,MCI,IAH,2019-02-27 12:10:00+00:00,2019-02-27 14:27:00+00:00,2019-02-27 12:11:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 12:12:00+00:00,2019-02-27 14:45:00+00:00,72243012960,72446003947
3688,20190227,657,LGA,IAH,2019-02-27 10:45:00+00:00,2019-02-27 14:44:00+00:00,2019-02-27 10:51:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 10:40:00+00:00,2019-02-27 14:33:00+00:00,72243012960,72503014732
3693,20190227,1077,MSY,IAH,2019-02-27 13:00:00+00:00,2019-02-27 14:19:00+00:00,2019-02-27 13:53:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 12:55:00+00:00,2019-02-27 14:02:00+00:00,72243012960,72231012916
3701,20190227,1085,MEX,IAH,2019-02-27 11:40:00+00:00,2019-02-27 14:00:00+00:00,2019-02-27 11:47:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 11:41:00+00:00,2019-02-27 13:59:00+00:00,72243012960,76679399999
3703,20190227,441,BNA,IAH,2019-02-27 12:15:00+00:00,2019-02-27 14:38:00+00:00,2019-02-27 12:53:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 12:10:00+00:00,2019-02-27 14:49:00+00:00,72243012960,72327013897
3708,20190227,2053,MAF,IAH,2019-02-27 13:00:00+00:00,2019-02-27 14:28:00+00:00,2019-02-27 13:53:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 13:06:00+00:00,2019-02-27 14:42:00+00:00,72243012960,72265023023
3710,20190227,625,MEM,IAH,2019-02-27 12:40:00+00:00,2019-02-27 14:36:00+00:00,2019-02-27 12:54:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 12:28:00+00:00,2019-02-27 14:06:00+00:00,72243012960,72334013893
3715,20190227,1791,JAX,IAH,2019-02-27 12:00:00+00:00,2019-02-27 14:32:00+00:00,2019-02-27 12:56:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 11:52:00+00:00,2019-02-27 14:17:00+00:00,72243012960,72206013889
3591,20190227,365,MSP,IAH,2019-02-27 11:30:00+00:00,2019-02-27 14:33:00+00:00,2019-02-27 11:53:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 11:34:00+00:00,2019-02-27 16:46:00+00:00,72243012960,72658014922
3657,20190227,1919,AUS,IAH,2019-02-27 13:10:00+00:00,2019-02-27 14:11:00+00:00,2019-02-27 13:53:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 13:06:00+00:00,2019-02-27 14:12:00+00:00,72243012960,72254013904
3586,20190227,786,TUL,IAH,2019-02-27 13:00:00+00:00,2019-02-27 14:40:00+00:00,2019-02-27 13:13:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 12:56:00+00:00,2019-02-27 14:35:00+00:00,72243012960,72356013968
3610,20190227,1895,TPA,IAH,2019-02-27 12:10:00+00:00,2019-02-27 14:35:00+00:00,2019-02-27 12:53:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 12:07:00+00:00,2019-02-27 14:32:00+00:00,72243012960,72211012842
3580,20190227,2392,SAT,IAH,2019-02-27 13:30:00+00:00,2019-02-27 14:31:00+00:00,2019-02-27 13:51:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 13:25:00+00:00,2019-02-27 14:31:00+00:00,72243012960,72253012921
3616,20190227,370,DEN,AUS,2019-02-27 14:52:00+00:00,2019-02-27 16:57:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 16:09:00+00:00,2019-02-27 14:47:00+00:00,2019-02-27 17:52:00+00:00,72254013904,72565003017
3707,20190227,2316,EWR,AUS,2019-02-27 12:30:00+00:00,2019-02-27 16:44:00+00:00,2019-02-27 12:51:00+00:00,2019-02-27 16:09:00+00:00,2019-02-27 12:28:00+00:00,2019-02-27 16:28:00+00:00,72254013904,72502014734
3577,20190227,2231,ORD,AUS,2019-02-27 13:45:00+00:00,2019-02-27 16:39:00+00:00,2019-02-27 13:16:00+00:00,2019-02-27 16:09:00+00:00,2019-02-27 14:05:00+00:00,2019-02-27 16:45:00+00:00,72254013904,72530094846
3645,20190227,377,GDL,IAH,2019-02-27 14:00:00+00:00,2019-02-27 16:18:00+00:00,2019-02-27 14:44:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 13:59:00+00:00,2019-02-27 16:17:00+00:00,72243012960,
3625,20190227,1901,GUA,IAH,2019-02-27 13:00:00+00:00,2019-02-27 16:04:00+00:00,2019-02-27 13:00:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 12:52:00+00:00,2019-02-27 15:52:00+00:00,72243012960,91218041414
3567,20190227,1097,SJO,IAH,2019-02-27 12:30:00+00:00,2019-02-27 16:18:00+00:00,2019-02-27 12:00:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 12:58:00+00:00,2019-02-27 16:30:00+00:00,72243012960,78762099999
3642,20190227,1467,SAL,IAH,2019-02-27 13:10:00+00:00,2019-02-27 16:15:00+00:00,2019-02-27 13:19:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 13:03:00+00:00,2019-02-27 15:56:00+00:00,72243012960,
3683,20190227,799,PHX,IAH,2019-02-27 14:15:00+00:00,2019-02-27 16:43:00+00:00,2019-02-27 14:51:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 14:05:00+00:00,2019-02-27 16:37:00+00:00,72243012960,
3575,20190227,508,EWR,IAH,2019-02-27 12:30:00+00:00,2019-02-27 16:27:00+00:00,2019-02-27 12:51:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 12:28:00+00:00,2019-02-27 16:27:00+00:00,72243012960,72502014734
3687,20190227,760,CLE,IAH,2019-02-27 13:30:00+00:00,2019-02-27 16:51:00+00:00,2019-02-27 13:51:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 13:19:00+00:00,2019-02-27 16:18:00+00:00,72243012960,72524014820
3697,20190227,1732,SAT,IAH,2019-02-27 15:55:00+00:00,2019-02-27 16:59:00+00:00,2019-02-27 15:51:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 16:13:00+00:00,2019-02-27 17:28:00+00:00,72243012960,72253012921
3694,20190227,2098,LGA,IAH,2019-02-27 12:50:00+00:00,2019-02-27 16:49:00+00:00,2019-02-27 12:51:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 12:45:00+00:00,2019-02-27 16:35:00+00:00,72243012960,72503014732
3571,20190227,333,FLL,IAH,2019-02-27 14:00:00+00:00,2019-02-27 16:55:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 13:54:00+00:00,2019-02-27 16:56:00+00:00,72243012960,74783012849
3690,20190227,1860,SJU,IAH,2019-02-27 11:14:00+00:00,2019-02-27 16:08:00+00:00,2019-02-27 11:56:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 12:05:00+00:00,2019-02-27 16:51:00+00:00,72243012960,
3624,20190227,1254,BOS,IAH,2019-02-27 12:15:00+00:00,2019-02-27 16:49:00+00:00,2019-02-27 12:54:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 12:10:00+00:00,2019-02-27 16:41:00+00:00,72243012960,72509014739
3602,20190227,2399,MCO,IAH,2019-02-27 14:10:00+00:00,2019-02-27 16:43:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 14:07:00+00:00,2019-02-27 16:49:00+00:00,72243012960,72205012815
3668,20190227,2424,YYZ,IAH,2019-02-27 12:59:00+00:00,2019-02-27 16:54:00+00:00,2019-02-27 12:21:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 13:18:00+00:00,2019-02-27 17:43:00+00:00,72243012960,71624099999
3691,20190227,716,TUS,IAH,2019-02-27 14:25:00+00:00,2019-02-27 16:47:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 14:23:00+00:00,2019-02-27 16:46:00+00:00,72243012960,
3649,20190227,762,IAD,IAH,2019-02-27 13:30:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 13:52:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 13:26:00+00:00,2019-02-27 17:02:00+00:00,72243012960,72403093738
3664,20190227,1759,LIR,IAH,2019-02-27 12:45:00+00:00,2019-02-27 16:26:00+00:00,2019-02-27 12:00:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 12:44:00+00:00,2019-02-27 16:27:00+00:00,72243012960,78774099999
3667,20190227,1532,AUS,IAH,2019-02-27 15:48:00+00:00,2019-02-27 16:49:00+00:00,2019-02-27 15:53:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 15:46:00+00:00,2019-02-27 17:33:00+00:00,72243012960,72254013904
3596,20190227,993,MSY,IAH,2019-02-27 15:30:00+00:00,2019-02-27 16:49:00+00:00,2019-02-27 15:53:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 15:22:00+00:00,2019-02-27 17:17:00+00:00,72243012960,72231012916
3562,20190227,1870,TPA,IAH,2019-02-27 14:25:00+00:00,2019-02-27 16:52:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 14:17:00+00:00,2019-02-27 16:48:00+00:00,72243012960,72211012842
3545,20190227,367,DCA,IAH,2019-02-27 13:05:00+00:00,2019-02-27 16:34:00+00:00,2019-02-27 13:52:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 12:57:00+00:00,2019-02-27 16:30:00+00:00,72243012960,72405013743
3652,20190227,2276,LAS,IAH,2019-02-27 14:00:00+00:00,2019-02-27 16:50:00+00:00,2019-02-27 14:56:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 14:00:00+00:00,2019-02-27 17:06:00+00:00,72243012960,
3592,20190227,1427,MID,IAH,2019-02-27 14:15:00+00:00,2019-02-27 16:25:00+00:00,2019-02-27 14:47:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 14:10:00+00:00,2019-02-27 16:07:00+00:00,72243012960,
3666,20190227,2082,PDX,IAH,2019-02-27 13:00:00+00:00,2019-02-27 16:56:00+00:00,2019-02-27 13:53:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 13:02:00+00:00,2019-02-27 17:44:00+00:00,72243012960,72698024229
3589,20190227,1457,ABQ,IAH,2019-02-27 14:45:00+00:00,2019-02-27 16:49:00+00:00,2019-02-27 14:52:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 14:35:00+00:00,2019-02-27 16:42:00+00:00,72243012960,
3564,20190227,748,ORD,IAH,2019-02-27 13:48:00+00:00,2019-02-27 16:39:00+00:00,2019-02-27 13:16:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 13:45:00+00:00,2019-02-27 16:16:00+00:00,72243012960,72530094846
3579,20190227,1246,SMF,IAH,2019-02-27 13:30:00+00:00,2019-02-27 17:04:00+00:00,2019-02-27 13:53:00+00:00,2019-02-27 17:53:00+00:00,2019-02-27 13:25:00+00:00,2019-02-27 17:03:00+00:00,72243012960,72483993225
3551,20190227,2354,DEN,IAH,2019-02-27 14:50:00+00:00,2019-02-27 17:10:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 17:53:00+00:00,2019-02-27 14:50:00+00:00,2019-02-27 17:37:00+00:00,72243012960,72565003017
3635,20190227,1815,LAX,IAH,2019-02-27 14:00:00+00:00,2019-02-27 17:13:00+00:00,2019-02-27 14:53:00+00:00,2019-02-27 17:53:00+00:00,2019-02-27 13:53:00+00:00,2019-02-27 17:09:00+00:00,72243012960,72295023174
3676,20190227,1599,YYC,IAH,2019-02-27 13:00:00+00:00,2019-02-27 17:11:00+00:00,2019-02-27 13:00:00+00:00,2019-02-27 17:53:00+00:00,2019-02-27 13:09:00+00:00,2019-02-27 17:15:00+00:00,72243012960,71877099999
3547,20190227,2413,SLC,IAH,2019-02-27 14:00:00+00:00,2019-02-27 17:06:00+00:00,2019-02-27 14:54:00+00:00,2019-02-27 17:53:00+00:00,2019-02-27 13:53:00+00:00,2019-02-27 17:02:00+00:00,72243012960,72572024127
3609,20190227,1025,MEX,IAH,2019-02-27 16:05:00+00:00,2019-02-27 18:20:00+00:00,2019-02-27 16:44:00+00:00,2019-02-27 18:53:00+00:00,2019-02-27 18:06:00+00:00,2019-02-27 20:14:00+00:00,72243012960,76679399999
3584,20190227,1008,BOG,IAH,2019-02-27 13:30:00+00:00,2019-02-27 18:55:00+00:00,2019-02-27 13:00:00+00:00,2019-02-27 18:53:00+00:00,2019-02-27 13:28:00+00:00,2019-02-27 18:38:00+00:00,72243012960,80222099999
3637,20190227,1797,TPA,IAH,2019-02-27 16:50:00+00:00,2019-02-27 19:16:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 16:57:00+00:00,2019-02-27 19:25:00+00:00,72243012960,72211012842
3638,20190227,514,FLL,IAH,2019-02-27 16:41:00+00:00,2019-02-27 19:36:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 16:50:00+00:00,2019-02-27 19:25:00+00:00,72243012960,74783012849
3563,20190227,2116,ORD,IAH,2019-02-27 16:17:00+00:00,2019-02-27 19:07:00+00:00,2019-02-27 16:51:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 16:14:00+00:00,2019-02-27 18:59:00+00:00,72243012960,72530094846
3629,20190227,2094,SAN,IAH,2019-02-27 16:12:00+00:00,2019-02-27 19:15:00+00:00,2019-02-27 16:55:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 16:07:00+00:00,2019-02-27 19:10:00+00:00,72243012960,72290023188
3556,20190227,1176,MSY,IAH,2019-02-27 18:00:00+00:00,2019-02-27 19:19:00+00:00,2019-02-27 18:53:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 17:55:00+00:00,2019-02-27 18:59:00+00:00,72243012960,72231012916
3650,20190227,2245,RSW,IAH,2019-02-27 17:00:00+00:00,2019-02-27 19:35:00+00:00,2019-02-27 17:14:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 17:08:00+00:00,2019-02-27 19:43:00+00:00,72243012960,72210812894
3565,20190227,1103,DEN,IAH,2019-02-27 16:44:00+00:00,2019-02-27 19:04:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 16:47:00+00:00,2019-02-27 19:45:00+00:00,72243012960,72565003017
3670,20190227,2147,MIA,IAH,2019-02-27 16:45:00+00:00,2019-02-27 19:36:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 16:40:00+00:00,2019-02-27 19:31:00+00:00,72243012960,72202012839
3561,20190227,2338,SEA,IAH,2019-02-27 15:10:00+00:00,2019-02-27 19:20:00+00:00,2019-02-27 15:53:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 15:04:00+00:00,2019-02-27 19:29:00+00:00,72243012960,72793024233
3549,20190227,1788,MCO,IAH,2019-02-27 16:50:00+00:00,2019-02-27 19:23:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 16:44:00+00:00,2019-02-27 19:14:00+00:00,72243012960,72205012815
3660,20190227,567,SAT,IAH,2019-02-27 18:25:00+00:00,2019-02-27 19:26:00+00:00,2019-02-27 18:51:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 18:22:00+00:00,2019-02-27 19:34:00+00:00,72243012960,72253012921
3583,20190227,676,SNA,IAH,2019-02-27 16:15:00+00:00,2019-02-27 19:21:00+00:00,2019-02-27 16:01:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 16:08:00+00:00,2019-02-27 19:32:00+00:00,72243012960,72297793184
3590,20190227,663,EWR,IAH,2019-02-27 15:30:00+00:00,2019-02-27 19:34:00+00:00,2019-02-27 15:51:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 15:25:00+00:00,2019-02-27 19:45:00+00:00,72243012960,72502014734
3553,20190227,2084,YEG,IAH,2019-02-27 15:15:00+00:00,2019-02-27 19:35:00+00:00,2019-02-27 15:00:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 15:33:00+00:00,2019-02-27 19:50:00+00:00,72243012960,71123099999
3578,20190227,2359,LAX,IAH,2019-02-27 16:10:00+00:00,2019-02-27 19:23:00+00:00,2019-02-27 16:53:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 16:07:00+00:00,2019-02-27 19:16:00+00:00,72243012960,72295023174
3613,20190227,540,SFO,IAH,2019-02-27 15:17:00+00:00,2019-02-27 19:00:00+00:00,2019-02-27 15:56:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 15:10:00+00:00,2019-02-27 18:57:00+00:00,72243012960,72494023234
3598,20190227,1646,YVR,IAH,2019-02-27 14:50:00+00:00,2019-02-27 19:19:00+00:00,2019-02-27 14:00:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 14:47:00+00:00,2019-02-27 19:34:00+00:00,72243012960,71892099999
3599,20190227,488,SLC,IAH,2019-02-27 16:15:00+00:00,2019-02-27 19:22:00+00:00,2019-02-27 16:54:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 16:12:00+00:00,2019-02-27 18:53:00+00:00,72243012960,72572024127
3711,20190227,2101,AUS,IAH,2019-02-27 18:19:00+00:00,2019-02-27 19:20:00+00:00,2019-02-27 18:53:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 18:13:00+00:00,2019-02-27 19:47:00+00:00,72243012960,72254013904
3603,20190227,1031,PTY,IAH,2019-02-27 14:40:00+00:00,2019-02-27 19:00:00+00:00,2019-02-27 14:00:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 14:45:00+00:00,2019-02-27 18:53:00+00:00,72243012960,78792099999
3623,20190227,1059,CUN,IAH,2019-02-27 17:13:00+00:00,2019-02-27 19:43:00+00:00,2019-02-27 17:48:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 17:09:00+00:00,2019-02-27 19:26:00+00:00,72243012960,76595099999
3605,20190227,1680,PHX,IAH,2019-02-27 16:40:00+00:00,2019-02-27 19:07:00+00:00,2019-02-27 16:51:00+00:00,2019-02-27 19:53:00+00:00,2019-02-27 16:28:00+00:00,2019-02-27 19:06:00+00:00,72243012960,
3585,20190227,879,LHR,IAH,2019-02-27 10:05:00+00:00,2019-02-27 20:45:00+00:00,2019-02-27 10:20:00+00:00,2019-02-27 20:53:00+00:00,2019-02-27 09:56:00+00:00,2019-02-27 19:46:00+00:00,72243012960,03772099999
3566,20190227,6,NRT,IAH,2019-02-27 08:15:00+00:00,2019-02-27 20:00:00+00:00,2019-02-27 08:00:00+00:00,2019-02-27 20:53:00+00:00,2019-02-27 08:01:00+00:00,2019-02-27 20:04:00+00:00,72243012960,47686099999
